productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extUPC
487839,Scatterbug,Scatterbug,https://tcgplayer-cdn.tcgplayer.com/product/487839_200w.jpg,3,22873,https://cpt.tcgcsv.com/P8W5,2025-02-07T20:20:34.527,1,008/198,Common,Grass,30,Basic,[1G] Tackle (20),,Rx2,None,1,0.01,0.1,20.0,0.07,0.04,Normal,"<strong>Ability â Adaptive Evolution</strong>
<br>This Pokemon can be evolved on your first turn and on the turn it comes into play.",
487839,Scatterbug,Scatterbug,https://tcgplayer-cdn.tcgplayer.com/product/487839_200w.jpg,3,22873,https://cpt.tcgcsv.com/P8W5,2025-02-07T20:20:34.527,1,008/198,Common,Grass,30,Basic,[1G] Tackle (20),,Rx2,None,1,0.01,0.15,2.59,0.12,,Reverse Holofoil,"<strong>Ability â Adaptive Evolution</strong>
<br>This Pokemon can be evolved on your first turn and on the turn it comes into play.",
487840,Spewpa,Spewpa,https://tcgplayer-cdn.tcgplayer.com/product/487840_200w.jpg,3,22873,https://cpt.tcgcsv.com/Q8W5,2025-02-07T20:20:34.59,1,009/198,Common,Grass,70,Stage 1,[1G] Bug Bite (30),,Rx2,None,3,0.01,0.15,19.89,0.11,,Reverse Holofoil,"<strong>Ability â Adaptive Evolution</strong>
This Pokemon can be evolved on your first turn and on the turn it comes into play.",
487840,Spewpa,Spewpa,https://tcgplayer-cdn.tcgplayer.com/product/487840_200w.jpg,3,22873,https://cpt.tcgcsv.com/Q8W5,2025-02-07T20:20:34.59,1,009/198,Common,Grass,70,Stage 1,[1G] Bug Bite (30),,Rx2,None,3,0.01,0.1,19.89,0.07,,Normal,"<strong>Ability â Adaptive Evolution</strong>
This Pokemon can be evolved on your first turn and on the turn it comes into play.",
487842,Vivillon,Vivillon,https://tcgplayer-cdn.tcgplayer.com/product/487842_200w.jpg,3,22873,https://cpt.tcgcsv.com/S8W5,2025-02-07T20:20:34.653,1,010/198,Uncommon,Grass,120,Stage 2,"[G] Miracle Power (50)
<br>Flip a coin. If heads, your  opponentâs Active Pokemon is now affected by 1 Special Condition of your choosing.",[1G] Bug Buzz (110),Rx2,None,1,0.09,0.2,19.89,0.17,,Reverse Holofoil,,
487842,Vivillon,Vivillon,https://tcgplayer-cdn.tcgplayer.com/product/487842_200w.jpg,3,22873,https://cpt.tcgcsv.com/S8W5,2025-02-07T20:20:34.653,1,010/198,Uncommon,Grass,120,Stage 2,"[G] Miracle Power (50)
<br>Flip a coin. If heads, your  opponentâs Active Pokemon is now affected by 1 Special Condition of your choosing.",[1G] Bug Buzz (110),Rx2,None,1,0.01,0.1,20.0,0.08,,Normal,,
487843,Gogoat,Gogoat,https://tcgplayer-cdn.tcgplayer.com/product/487843_200w.jpg,3,22873,https://cpt.tcgcsv.com/T8W5,2025-02-07T20:20:34.703,1,012/198,Common,Grass,130,Stage 1,"[2] Rising Lunge (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",[2G] Solar Beam (110),Rx2,None,2,0.02,0.11,20.0,0.09,,Normal,,
487843,Gogoat,Gogoat,https://tcgplayer-cdn.tcgplayer.com/product/487843_200w.jpg,3,22873,https://cpt.tcgcsv.com/T8W5,2025-02-07T20:20:34.703,1,012/198,Common,Grass,130,Stage 1,"[2] Rising Lunge (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",[2G] Solar Beam (110),Rx2,None,2,0.01,0.15,40.0,0.12,,Reverse Holofoil,,
487846,Floragato,Floragato,https://tcgplayer-cdn.tcgplayer.com/product/487846_200w.jpg,3,22873,https://cpt.tcgcsv.com/X8W5,2025-02-07T20:20:34.767,1,014/198,Uncommon,Grass,90,Stage 1,[1] Slash (20),[1G] Leaf Step (60),Rx2,None,1,0.01,0.13,19.89,0.12,,Normal,,
487846,Floragato,Floragato,https://tcgplayer-cdn.tcgplayer.com/product/487846_200w.jpg,3,22873,https://cpt.tcgcsv.com/X8W5,2025-02-07T20:20:34.767,1,014/198,Uncommon,Grass,90,Stage 1,[1] Slash (20),[1G] Leaf Step (60),Rx2,None,1,0.1,0.25,40.0,0.22,,Reverse Holofoil,,
487848,Meowscarada - 015/198,Meowscarada 015 198,https://tcgplayer-cdn.tcgplayer.com/product/487848_200w.jpg,3,22873,https://cpt.tcgcsv.com/-8W5,2025-10-31T18:25:51.713,1,015/198,Rare,Grass,160,Stage 2,"[1] Trick Cloak (40)
<br>You may put an Energy attached to your opponentâs Active PokÃ©mon into their hand.",[1G] Flower Bomb (130),Rx2,None,1,0.01,0.18,40.0,0.15,0.09,Holofoil,,
487848,Meowscarada - 015/198,Meowscarada 015 198,https://tcgplayer-cdn.tcgplayer.com/product/487848_200w.jpg,3,22873,https://cpt.tcgcsv.com/-8W5,2025-10-31T18:25:51.713,1,015/198,Rare,Grass,160,Stage 2,"[1] Trick Cloak (40)
<br>You may put an Energy attached to your opponentâs Active PokÃ©mon into their hand.",[1G] Flower Bomb (130),Rx2,None,1,0.04,0.24,20.0,0.17,,Reverse Holofoil,,
487851,Tarountula - 016/198,Tarountula 016 198,https://tcgplayer-cdn.tcgplayer.com/product/487851_200w.jpg,3,22873,https://cpt.tcgcsv.com/29W5,2025-11-25T20:57:24.127,1,016/198,Common,Grass,40,Basic,"[1] String Pull
<br>Flip a coin. If heads, switch 1 of your opponentâs Benched PokÃ©mon with their Active PokÃ©mon.",[G] Bug Bite (10),Rx2,None,1,0.09,0.2,19.89,0.16,,Reverse Holofoil,,
487851,Tarountula - 016/198,Tarountula 016 198,https://tcgplayer-cdn.tcgplayer.com/product/487851_200w.jpg,3,22873,https://cpt.tcgcsv.com/29W5,2025-11-25T20:57:24.127,1,016/198,Common,Grass,40,Basic,"[1] String Pull
<br>Flip a coin. If heads, switch 1 of your opponentâs Benched PokÃ©mon with their Active PokÃ©mon.",[G] Bug Bite (10),Rx2,None,1,0.01,0.11,19.89,0.06,,Normal,,
487854,Tarountula - 017/198,Tarountula 017 198,https://tcgplayer-cdn.tcgplayer.com/product/487854_200w.jpg,3,22873,https://cpt.tcgcsv.com/69W5,2025-02-07T20:20:34.943,1,017/198,Common,Grass,40,Basic,"[1G] String Shot (20)
<br>Flip a coin. If heads, switch 1 of your opponentâs Benched PokÃ©mon with their Active PokÃ©mon.",,Rx2,None,1,0.06,0.2,1.49,0.15,,Reverse Holofoil,,
487854,Tarountula - 017/198,Tarountula 017 198,https://tcgplayer-cdn.tcgplayer.com/product/487854_200w.jpg,3,22873,https://cpt.tcgcsv.com/69W5,2025-02-07T20:20:34.943,1,017/198,Common,Grass,40,Basic,"[1G] String Shot (20)
<br>Flip a coin. If heads, switch 1 of your opponentâs Benched PokÃ©mon with their Active PokÃ©mon.",,Rx2,None,1,0.01,0.1,19.89,0.05,,Normal,,
487855,Tarountula - 018/198,Tarountula 018 198,https://tcgplayer-cdn.tcgplayer.com/product/487855_200w.jpg,3,22873,https://cpt.tcgcsv.com/79W5,2025-02-07T20:20:34.99,1,018/198,Common,Grass,60,Basic,"[G] Surprise Attack (30)
<br>Flip a coin, if tails this attack fails.",,Rx2,none,2,0.01,0.1,20.0,0.07,,Normal,,
487855,Tarountula - 018/198,Tarountula 018 198,https://tcgplayer-cdn.tcgplayer.com/product/487855_200w.jpg,3,22873,https://cpt.tcgcsv.com/79W5,2025-02-07T20:20:34.99,1,018/198,Common,Grass,60,Basic,"[G] Surprise Attack (30)
<br>Flip a coin, if tails this attack fails.",,Rx2,none,2,0.07,0.2,1.74,0.16,,Reverse Holofoil,,
487856,Spidops ex - 019/198,Spidops ex 019 198,https://tcgplayer-cdn.tcgplayer.com/product/487856_200w.jpg,3,22873,https://cpt.tcgcsv.com/89W5,2025-10-31T18:25:50.537,1,019/198,Double Rare,Grass,260,Stage 1,"[1G] Wire Hang (90+)
<br>This attack does 30 more damage for each Energy in your opponentâs Active Pokemonâs Retreat Cost.",,Rx2,None,2,0.22,0.99,501.5,0.53,0.5,Holofoil,"<strong>Ability â Trap Territory</strong>
<br>Your opponentâs Active Pokemonâs Retreat Cost is [C] more.",
487857,Smoliv - 020/198,Smoliv 020 198,https://tcgplayer-cdn.tcgplayer.com/product/487857_200w.jpg,3,22873,https://cpt.tcgcsv.com/99W5,2025-02-07T20:20:35.083,1,020/198,Common,Grass,50,Basic,[2] Tackle (30),,Rx2,None,1,0.05,0.2,1.49,0.17,,Reverse Holofoil,,
487857,Smoliv - 020/198,Smoliv 020 198,https://tcgplayer-cdn.tcgplayer.com/product/487857_200w.jpg,3,22873,https://cpt.tcgcsv.com/99W5,2025-02-07T20:20:35.083,1,020/198,Common,Grass,50,Basic,[2] Tackle (30),,Rx2,None,1,0.01,0.1,19.89,0.07,,Normal,,
487858,Smoliv - 021/198,Smoliv 021 198,https://tcgplayer-cdn.tcgplayer.com/product/487858_200w.jpg,3,22873,https://cpt.tcgcsv.com/b9W5,2025-02-07T20:20:35.147,1,021/198,Common,Grass,60,Basic,"[G] Nutrients
<br>Heal 30 damage from 1 of your Pokemon.",[1G] Spray Fluid (20),Rx2,None,1,0.02,0.15,1.49,0.13,,Reverse Holofoil,,
487858,Smoliv - 021/198,Smoliv 021 198,https://tcgplayer-cdn.tcgplayer.com/product/487858_200w.jpg,3,22873,https://cpt.tcgcsv.com/b9W5,2025-02-07T20:20:35.147,1,021/198,Common,Grass,60,Basic,"[G] Nutrients
<br>Heal 30 damage from 1 of your Pokemon.",[1G] Spray Fluid (20),Rx2,None,1,0.02,0.1,20.0,0.08,,Normal,,
487859,Dolliv - 022/198,Dolliv 022 198,https://tcgplayer-cdn.tcgplayer.com/product/487859_200w.jpg,3,22873,https://cpt.tcgcsv.com/c9W5,2025-02-07T20:20:35.227,1,022/198,Common,Grass,90,Stage 1,[1] Slap (20),"[1G] Oil Pour (40)
<br>During your opponentâs next turn, if the Defending PokÃ©mon tries to attack, your opponent flips a coin. If tails, that attack doesnât happen.",Rx2,None,1,0.01,0.17,1.59,0.17,,Reverse Holofoil,,
487859,Dolliv - 022/198,Dolliv 022 198,https://tcgplayer-cdn.tcgplayer.com/product/487859_200w.jpg,3,22873,https://cpt.tcgcsv.com/c9W5,2025-02-07T20:20:35.227,1,022/198,Common,Grass,90,Stage 1,[1] Slap (20),"[1G] Oil Pour (40)
<br>During your opponentâs next turn, if the Defending PokÃ©mon tries to attack, your opponent flips a coin. If tails, that attack doesnât happen.",Rx2,None,1,0.01,0.1,20.0,0.08,,Normal,,
487860,Arboliva,Arboliva,https://tcgplayer-cdn.tcgplayer.com/product/487860_200w.jpg,3,22873,https://cpt.tcgcsv.com/d9W5,2025-12-11T22:15:02.4,1,023/198,Rare,Grass,150,Stage 2,[1GG] Solar Beam (150),,Rx2,None,2,0.01,0.18,19.89,0.16,0.06,Holofoil,"<strong>Ability â Fill Oil</strong>
<br>When you play this PokÃ©mon from your hand to evolve one of your PokÃ©mon during your turn, you may heal all damage from 1 of your PokÃ©mon.",
487860,Arboliva,Arboliva,https://tcgplayer-cdn.tcgplayer.com/product/487860_200w.jpg,3,22873,https://cpt.tcgcsv.com/d9W5,2025-12-11T22:15:02.4,1,023/198,Rare,Grass,150,Stage 2,[1GG] Solar Beam (150),,Rx2,None,2,0.05,0.21,40.0,0.19,,Reverse Holofoil,"<strong>Ability â Fill Oil</strong>
<br>When you play this PokÃ©mon from your hand to evolve one of your PokÃ©mon during your turn, you may heal all damage from 1 of your PokÃ©mon.",
487861,Toedscool - 024/198,Toedscool 024 198,https://tcgplayer-cdn.tcgplayer.com/product/487861_200w.jpg,3,22873,https://cpt.tcgcsv.com/f9W5,2025-02-07T20:20:35.457,1,024/198,Common,Grass,50,Basic,"[G] Fury Attack
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,Rx2,None,1,0.01,0.1,19.89,0.05,,Normal,,
487861,Toedscool - 024/198,Toedscool 024 198,https://tcgplayer-cdn.tcgplayer.com/product/487861_200w.jpg,3,22873,https://cpt.tcgcsv.com/f9W5,2025-02-07T20:20:35.457,1,024/198,Common,Grass,50,Basic,"[G] Fury Attack
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,Rx2,None,1,0.08,0.2,40.0,0.17,,Reverse Holofoil,,
487862,Toedscool - 025/198,Toedscool 025 198,https://tcgplayer-cdn.tcgplayer.com/product/487862_200w.jpg,3,22873,https://cpt.tcgcsv.com/g9W5,2025-11-25T20:57:51.27,1,025/198,Common,Grass,60,Basic,"[G] Spore
<br>Your opponentâs Active Pokemon is now Asleep.",[2] Ram (10),Rx2,None,2,0.02,0.11,20.0,0.07,,Normal,,
487862,Toedscool - 025/198,Toedscool 025 198,https://tcgplayer-cdn.tcgplayer.com/product/487862_200w.jpg,3,22873,https://cpt.tcgcsv.com/g9W5,2025-11-25T20:57:51.27,1,025/198,Common,Grass,60,Basic,"[G] Spore
<br>Your opponentâs Active Pokemon is now Asleep.",[2] Ram (10),Rx2,None,2,0.03,0.17,1.63,0.15,,Reverse Holofoil,,
487864,Toedscruel,Toedscruel,https://tcgplayer-cdn.tcgplayer.com/product/487864_200w.jpg,3,22873,https://cpt.tcgcsv.com/j9W5,2025-02-07T20:20:35.563,1,026/198,Uncommon,Grass,120,Stage 1,"[G] Ominous Tentacles (30)
<br>You may choose an Energy attached to your  opponentâs Active Pokemon and move it to 1 of their Benched Pokemon.","[2G] Triple Smash
<br>Flip 3 coins. This attack does 80 damage times the number of heads.",Rx2,None,2,0.01,0.1,19.89,0.06,,Normal,,
487864,Toedscruel,Toedscruel,https://tcgplayer-cdn.tcgplayer.com/product/487864_200w.jpg,3,22873,https://cpt.tcgcsv.com/j9W5,2025-02-07T20:20:35.563,1,026/198,Uncommon,Grass,120,Stage 1,"[G] Ominous Tentacles (30)
<br>You may choose an Energy attached to your  opponentâs Active Pokemon and move it to 1 of their Benched Pokemon.","[2G] Triple Smash
<br>Flip 3 coins. This attack does 80 damage times the number of heads.",Rx2,None,2,0.09,0.2,1.49,0.13,,Reverse Holofoil,,
487866,Capsakid - 027/198,Capsakid 027 198,https://tcgplayer-cdn.tcgplayer.com/product/487866_200w.jpg,3,22873,https://cpt.tcgcsv.com/l9W5,2025-03-10T10:32:19.42,1,027/198,Common,Grass,60,Basic,"[1] Picante (10)
<br>Flip a coin. If heads, your opponentâs Active Pokemon is now Burned.",,Rx2,None,1,0.01,0.1,19.89,0.07,0.05,Normal,,
487866,Capsakid - 027/198,Capsakid 027 198,https://tcgplayer-cdn.tcgplayer.com/product/487866_200w.jpg,3,22873,https://cpt.tcgcsv.com/l9W5,2025-03-10T10:32:19.42,1,027/198,Common,Grass,60,Basic,"[1] Picante (10)
<br>Flip a coin. If heads, your opponentâs Active Pokemon is now Burned.",,Rx2,None,1,0.05,0.2,1.69,0.14,,Reverse Holofoil,,
487867,Capsakid - 028/198,Capsakid 028 198,https://tcgplayer-cdn.tcgplayer.com/product/487867_200w.jpg,3,22873,https://cpt.tcgcsv.com/m9W5,2025-11-25T20:44:56.417,1,028/198,Common,Grass,70,Basic,"[1] Spice UP
<br>Search your deck for a basic [R] Energy and attach it to this Pokemon. Then, shuffle your deck.",,Rx2,None,1,0.03,0.12,19.89,0.07,,Normal,,
487867,Capsakid - 028/198,Capsakid 028 198,https://tcgplayer-cdn.tcgplayer.com/product/487867_200w.jpg,3,22873,https://cpt.tcgcsv.com/m9W5,2025-11-25T20:44:56.417,1,028/198,Common,Grass,70,Basic,"[1] Spice UP
<br>Search your deck for a basic [R] Energy and attach it to this Pokemon. Then, shuffle your deck.",,Rx2,None,1,0.07,0.25,1.49,0.24,,Reverse Holofoil,,
487868,Scovillain - 029/198,Scovillain 029 198,https://tcgplayer-cdn.tcgplayer.com/product/487868_200w.jpg,3,22873,https://cpt.tcgcsv.com/n9W5,2025-12-11T03:12:53.49,1,029/198,Uncommon,Grass,110,Stage 1,"[1] Hot Bite (20)
<br>Your opponentâs Active Pokemon is now Burned.","[2G] Super Hot Yee-Haw (90)
<br>If this Pokemon has any [R] Energy attached to it, this attack does 90 more damage.",Rx2,None,1,0.01,0.2,1.49,0.17,,Reverse Holofoil,,
487868,Scovillain - 029/198,Scovillain 029 198,https://tcgplayer-cdn.tcgplayer.com/product/487868_200w.jpg,3,22873,https://cpt.tcgcsv.com/n9W5,2025-12-11T03:12:53.49,1,029/198,Uncommon,Grass,110,Stage 1,"[1] Hot Bite (20)
<br>Your opponentâs Active Pokemon is now Burned.","[2G] Super Hot Yee-Haw (90)
<br>If this Pokemon has any [R] Energy attached to it, this attack does 90 more damage.",Rx2,None,1,0.01,0.1,20.0,0.06,,Normal,,
487869,Growlithe - 030/198,Growlithe 030 198,https://tcgplayer-cdn.tcgplayer.com/product/487869_200w.jpg,3,22873,https://cpt.tcgcsv.com/p9W5,2025-10-31T18:25:51.11,1,030/198,Common,Fire,70,Basic,"[R] Relentless Flames (30x)
<br>Flip a coin until you get tails. This attack does 40 damage for each heads.",,Wx2,None,2,0.02,0.2,1.49,0.17,0.1,Reverse Holofoil,,
487869,Growlithe - 030/198,Growlithe 030 198,https://tcgplayer-cdn.tcgplayer.com/product/487869_200w.jpg,3,22873,https://cpt.tcgcsv.com/p9W5,2025-10-31T18:25:51.11,1,030/198,Common,Fire,70,Basic,"[R] Relentless Flames (30x)
<br>Flip a coin until you get tails. This attack does 40 damage for each heads.",,Wx2,None,2,0.02,0.14,20.0,0.11,,Normal,,
487870,Growlithe - 031/198,Growlithe 031 198,https://tcgplayer-cdn.tcgplayer.com/product/487870_200w.jpg,3,22873,https://cpt.tcgcsv.com/q9W5,2025-10-31T18:25:50.423,1,031/198,Common,Fire,90,Basic,"[1] Stoke
<br>Search your deck for up to 2 basic [R] Energy cards and attach them to this Pokemon. Then, shuffle your deck.",[RRR] Fire Claw (70),Wx2,None,3,0.13,0.3,19.89,0.31,0.29,Reverse Holofoil,,
487870,Growlithe - 031/198,Growlithe 031 198,https://tcgplayer-cdn.tcgplayer.com/product/487870_200w.jpg,3,22873,https://cpt.tcgcsv.com/q9W5,2025-10-31T18:25:50.423,1,031/198,Common,Fire,90,Basic,"[1] Stoke
<br>Search your deck for up to 2 basic [R] Energy cards and attach them to this Pokemon. Then, shuffle your deck.",[RRR] Fire Claw (70),Wx2,None,3,0.04,0.15,19.89,0.13,,Normal,,
487872,Arcanine ex - 032/198,Arcanine ex 032 198,https://tcgplayer-cdn.tcgplayer.com/product/487872_200w.jpg,3,22873,https://cpt.tcgcsv.com/s9W5,2025-12-16T05:21:57.353,1,032/198,Double Rare,Fire,280,Stage 1,"[RR] Raging Claws (30+)
<br>This attack does 10 more damage for each damage counter on this Pokemon.","[RRR] Bright Flame (250)
<br>Discard 2 Energy from this Pokemon.",Wx2,None,3,0.25,0.95,24.99,0.67,0.65,Holofoil,Terastal: This Pokemon doesnât take any damage from attacks while on the Bench.,
487873,Houndour - 033/198,Houndour 033 198,https://tcgplayer-cdn.tcgplayer.com/product/487873_200w.jpg,3,22873,https://cpt.tcgcsv.com/t9W5,2025-02-07T20:20:35.897,1,033/198,Common,Fire,70,Basic,[1] Bite (10),[1R] Flare (30),Wx2,None,1,0.03,0.16,40.0,0.13,,Reverse Holofoil,,
487873,Houndour - 033/198,Houndour 033 198,https://tcgplayer-cdn.tcgplayer.com/product/487873_200w.jpg,3,22873,https://cpt.tcgcsv.com/t9W5,2025-02-07T20:20:35.897,1,033/198,Common,Fire,70,Basic,[1] Bite (10),[1R] Flare (30),Wx2,None,1,0.01,0.1,20.0,0.08,,Normal,,
487874,Houndoom - 034/198,Houndoom 034 198,https://tcgplayer-cdn.tcgplayer.com/product/487874_200w.jpg,3,22873,https://cpt.tcgcsv.com/v9W5,2025-02-07T20:20:35.96,1,034/198,Common,Fire,120,Stage 1,[1] Sharp Fang (30),"[1RR] Fire Blast (150)
<br>Discard a [R] Energy attached to this Pokemon.",Wx2,None,2,0.02,0.15,10.0,0.14,,Reverse Holofoil,,
487874,Houndoom - 034/198,Houndoom 034 198,https://tcgplayer-cdn.tcgplayer.com/product/487874_200w.jpg,3,22873,https://cpt.tcgcsv.com/v9W5,2025-02-07T20:20:35.96,1,034/198,Common,Fire,120,Stage 1,[1] Sharp Fang (30),"[1RR] Fire Blast (150)
<br>Discard a [R] Energy attached to this Pokemon.",Wx2,None,2,0.01,0.11,20.0,0.08,0.08,Normal,,
487875,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/487875_200w.jpg,3,22873,https://cpt.tcgcsv.com/w9W5,2025-02-07T20:20:36.007,1,035/198,Uncommon,Fire,130,Basic,[2] Stampede (30),"[2R] Concentrated Fire (80x)
<br>Flip a coin for each [R] Energy attached to this PokÃ©mon. This attack does 80 damage times the number of heads.",Wx2,None,3,0.05,0.2,19.89,0.16,,Reverse Holofoil,,
487875,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/487875_200w.jpg,3,22873,https://cpt.tcgcsv.com/w9W5,2025-02-07T20:20:36.007,1,035/198,Uncommon,Fire,130,Basic,[2] Stampede (30),"[2R] Concentrated Fire (80x)
<br>Flip a coin for each [R] Energy attached to this PokÃ©mon. This attack does 80 damage times the number of heads.",Wx2,None,3,0.01,0.1,20.0,0.06,0.04,Normal,,
487877,Crocalor,Crocalor,https://tcgplayer-cdn.tcgplayer.com/product/487877_200w.jpg,3,22873,https://cpt.tcgcsv.com/z9W5,2025-02-07T20:20:36.067,1,037/198,Uncommon,Fire,100,Stage 1,[1R] Bite (50),[1RR] Rolling Tackle (100),Wx2,None,3,0.01,0.1,20.0,0.07,,Normal,,
487877,Crocalor,Crocalor,https://tcgplayer-cdn.tcgplayer.com/product/487877_200w.jpg,3,22873,https://cpt.tcgcsv.com/z9W5,2025-02-07T20:20:36.067,1,037/198,Uncommon,Fire,100,Stage 1,[1R] Bite (50),[1RR] Rolling Tackle (100),Wx2,None,3,0.09,0.2,1.7,0.15,,Reverse Holofoil,,
487879,Skeledirge,Skeledirge,https://tcgplayer-cdn.tcgplayer.com/product/487879_200w.jpg,3,22873,https://cpt.tcgcsv.com/C9W5,2025-12-11T03:13:26.177,1,038/198,Rare,Fire,180,Stage 2,"[R] Fiery Vocals (50)
<br>Attach up to 2 Basic Energy cards from your discard pile to your PokÃ©mon in any way you like.","[1RR] Blaze Shout (190)
<br>This PokÃ©mon also does 30 damage to itself.",Wx2,None,3,0.01,0.15,19.89,0.11,0.06,Holofoil,,
487879,Skeledirge,Skeledirge,https://tcgplayer-cdn.tcgplayer.com/product/487879_200w.jpg,3,22873,https://cpt.tcgcsv.com/C9W5,2025-12-11T03:13:26.177,1,038/198,Rare,Fire,180,Stage 2,"[R] Fiery Vocals (50)
<br>Attach up to 2 Basic Energy cards from your discard pile to your PokÃ©mon in any way you like.","[1RR] Blaze Shout (190)
<br>This PokÃ©mon also does 30 damage to itself.",Wx2,None,3,0.1,0.23,3.5,0.2,0.14,Reverse Holofoil,,
487881,Charcadet - 039/198,Charcadet 039 198,https://tcgplayer-cdn.tcgplayer.com/product/487881_200w.jpg,3,22873,https://cpt.tcgcsv.com/F9W5,2025-02-07T20:20:36.183,1,039/198,Common,Fire,60,Basic,"[R] Ember (30)
<br>Discard an Energy from this Pokemon.",,Wx2,None,1,0.01,0.12,20.0,0.1,,Normal,,
487881,Charcadet - 039/198,Charcadet 039 198,https://tcgplayer-cdn.tcgplayer.com/product/487881_200w.jpg,3,22873,https://cpt.tcgcsv.com/F9W5,2025-02-07T20:20:36.183,1,039/198,Common,Fire,60,Basic,"[R] Ember (30)
<br>Discard an Energy from this Pokemon.",,Wx2,None,1,0.05,0.23,1.69,0.18,,Reverse Holofoil,,
487882,Charcadet - 040/198,Charcadet 040 198,https://tcgplayer-cdn.tcgplayer.com/product/487882_200w.jpg,3,22873,https://cpt.tcgcsv.com/G9W5,2025-11-25T20:45:24.337,1,040/198,Common,Fire,70,Basic,[1RR] Heat Blast (60),,Wx2,None,1,0.01,0.1,19.89,0.06,,Normal,,
487882,Charcadet - 040/198,Charcadet 040 198,https://tcgplayer-cdn.tcgplayer.com/product/487882_200w.jpg,3,22873,https://cpt.tcgcsv.com/G9W5,2025-11-25T20:45:24.337,1,040/198,Common,Fire,70,Basic,[1RR] Heat Blast (60),,Wx2,None,1,0.09,0.2,1.5,0.17,,Reverse Holofoil,,
487883,Armarouge - 041/198,Armarouge 041 198,https://tcgplayer-cdn.tcgplayer.com/product/487883_200w.jpg,3,22873,https://cpt.tcgcsv.com/H9W5,2025-12-11T22:16:11.507,1,041/198,Rare,Fire,130,Stage 1,"[1RR] Flame Cannon (90)
<br>Your opponent's Active Pokemon is now Burned.",,Wx2,None,2,0.08,0.25,50.0,0.2,0.16,Reverse Holofoil,"<strong>Ability â Fire Off</strong>
As often as you like during your turn, you may move a [R] Energy attached to 1 of your Benched PokÃ©mon to your Active PokÃ©mon.",
487883,Armarouge - 041/198,Armarouge 041 198,https://tcgplayer-cdn.tcgplayer.com/product/487883_200w.jpg,3,22873,https://cpt.tcgcsv.com/H9W5,2025-12-11T22:16:11.507,1,041/198,Rare,Fire,130,Stage 1,"[1RR] Flame Cannon (90)
<br>Your opponent's Active Pokemon is now Burned.",,Wx2,None,2,0.01,0.15,320.0,0.09,0.05,Holofoil,"<strong>Ability â Fire Off</strong>
As often as you like during your turn, you may move a [R] Energy attached to 1 of your Benched PokÃ©mon to your Active PokÃ©mon.",
487885,Slowpoke - 042/198,Slowpoke 042 198,https://tcgplayer-cdn.tcgplayer.com/product/487885_200w.jpg,3,22873,https://cpt.tcgcsv.com/K9W5,2025-11-13T19:31:17.91,1,042/198,Common,Water,70,Basic,"[1] Rest
<br>This Pokemon is now Asleep. Heal 30 damage from it.",[1W] Headbutt (20),Lx2,None,2,0.01,0.21,1.49,0.22,0.08,Reverse Holofoil,,
487885,Slowpoke - 042/198,Slowpoke 042 198,https://tcgplayer-cdn.tcgplayer.com/product/487885_200w.jpg,3,22873,https://cpt.tcgcsv.com/K9W5,2025-11-13T19:31:17.91,1,042/198,Common,Water,70,Basic,"[1] Rest
<br>This Pokemon is now Asleep. Heal 30 damage from it.",[1W] Headbutt (20),Lx2,None,2,0.01,0.15,19.89,0.11,,Normal,,
487887,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/487887_200w.jpg,3,22873,https://cpt.tcgcsv.com/M9W5,2025-10-31T18:25:48.367,1,043/198,Rare,Water,100,Stage 1,"[1W] Bubble Drain (60)
<br>Heal 30 damage from this Pokemon.",,Lx2,None,3,0.06,0.3,1.6,0.26,,Reverse Holofoil,"<strong>Ability â Strange Behavior</strong>
As often as you like during your turn, you may move a damage counter from 1 of your Pokemon to this Pokemon.",
487887,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/487887_200w.jpg,3,22873,https://cpt.tcgcsv.com/M9W5,2025-10-31T18:25:48.367,1,043/198,Rare,Water,100,Stage 1,"[1W] Bubble Drain (60)
<br>Heal 30 damage from this Pokemon.",,Lx2,None,3,0.01,0.25,501.5,0.29,0.15,Holofoil,"<strong>Ability â Strange Behavior</strong>
As often as you like during your turn, you may move a damage counter from 1 of your Pokemon to this Pokemon.",
487888,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/487888_200w.jpg,3,22873,https://cpt.tcgcsv.com/N9W5,2025-10-31T18:25:49.773,1,044/198,Common,Water,30,Basic,"[W] Leap
<br>Flip a coin. If heads, this attack does 10 damage to 1 of your opponentâs PokÃ©mon. (Donât apply Weakness and Resistance for Benched PokÃ©mon.)",,Lx2,None,1,0.01,0.12,20.0,0.09,,Normal,,
